,COAST,date,Farenheit_Temperature,Inches_Rain
4262,20393.1,2024-07-04 13:00:00,34.1065,0.0
4263,20903.06,2024-07-04 14:00:00,34.6565,0.0
4264,21236.39,2024-07-04 15:00:00,35.1065,0.0
4265,21366.72,2024-07-04 16:00:00,35.4565,0.0
4266,21214.54,2024-07-04 17:00:00,35.5565,0.0
4267,20606.83,2024-07-04 18:00:00,34.8065,0.1
4268,19879.8,2024-07-04 19:00:00,33.3065,0.1
4269,19154.73,2024-07-04 20:00:00,31.4065,0.0
4270,18509.48,2024-07-04 21:00:00,30.4065,0.0
4271,17801.28,2024-07-04 22:00:00,29.5065,0.0
4272,16972.33,2024-07-04 23:00:00,28.5565,0.0
4273,15559.07,2024-07-05 01:00:00,27.8065,0.0
4274,14921.93,2024-07-05 02:00:00,27.6065,0.0
4275,14512.91,2024-07-05 03:00:00,27.1065,0.0
4276,14235.62,2024-07-05 04:00:00,26.6065,0.0
4277,14234.38,2024-07-05 05:00:00,26.206501,0.0
4278,14205.86,2024-07-05 06:00:00,25.8565,0.0
4279,14479.29,2024-07-05 07:00:00,25.956501,0.0
4280,15555.97,2024-07-05 08:00:00,27.6565,0.0
4281,16751.45,2024-07-05 09:00:00,29.206501,0.0
4282,17864.94,2024-07-05 10:00:00,30.456501,0.0
4283,19053.27,2024-07-05 11:00:00,31.5565,0.0
4284,20054.05,2024-07-05 12:00:00,32.5565,0.0
4285,20874.98,2024-07-05 13:00:00,33.5065,0.0
4286,21656.34,2024-07-05 14:00:00,34.2065,0.0
4287,22241.6,2024-07-05 15:00:00,34.8565,0.0
4288,22391.25,2024-07-05 16:00:00,34.9065,0.0
4289,22248.91,2024-07-05 17:00:00,35.1065,0.0
4290,21545.47,2024-07-05 18:00:00,34.9565,0.0
4291,20716.66,2024-07-05 19:00:00,33.5565,0.0
4292,20019.23,2024-07-05 20:00:00,32.4565,0.0
4293,19262.53,2024-07-05 21:00:00,30.8565,0.0
4294,18313.01,2024-07-05 22:00:00,30.456501,0.0
4295,17362.23,2024-07-05 23:00:00,29.5565,0.0
4296,15698.44,2024-07-06 01:00:00,28.2565,0.0
4297,15116.1,2024-07-06 02:00:00,27.206501,0.0
4298,14681.3,2024-07-06 03:00:00,26.8565,0.0
4299,14373.83,2024-07-06 04:00:00,26.6065,0.0
4300,14236.5,2024-07-06 05:00:00,26.456501,0.0
4301,14036.24,2024-07-06 06:00:00,26.2565,0.0
4302,14199.64,2024-07-06 07:00:00,26.8065,0.0
4303,15225.06,2024-07-06 08:00:00,25.9065,0.6
4304,16458.6,2024-07-06 09:00:00,27.8065,0.1
4305,17925.19,2024-07-06 10:00:00,30.1565,0.0
4306,19157.71,2024-07-06 11:00:00,32.4065,0.0
4307,19993.56,2024-07-06 12:00:00,31.9065,3.7
4308,19864.68,2024-07-06 13:00:00,31.206501,0.1
4309,18401.45,2024-07-06 14:00:00,29.5065,2.5
4310,17136.53,2024-07-06 15:00:00,31.2565,0.2
4311,16375.15,2024-07-06 16:00:00,28.3065,14.5
4312,15722.55,2024-07-06 17:00:00,27.706501,0.5
4313,15229.75,2024-07-06 18:00:00,28.4065,0.3
4314,14893.58,2024-07-06 19:00:00,28.206501,0.0
4315,14919.13,2024-07-06 20:00:00,27.2565,1.4
4316,14901.08,2024-07-06 21:00:00,27.0065,0.1
4317,14588.2,2024-07-06 22:00:00,26.6065,0.0
4318,14107.81,2024-07-06 23:00:00,26.3565,0.0
4319,13209.4,2024-07-07 01:00:00,26.1065,0.0
4320,12855.09,2024-07-07 02:00:00,26.0065,0.0
4321,12643.77,2024-07-07 03:00:00,26.206501,0.0
4322,12547.38,2024-07-07 04:00:00,26.456501,0.0
4323,12547.31,2024-07-07 05:00:00,26.6565,0.0
4324,12524.53,2024-07-07 06:00:00,26.6065,0.0
4325,12565.68,2024-07-07 07:00:00,26.5565,0.0
4326,12988.35,2024-07-07 08:00:00,26.6065,0.0
4327,13735.95,2024-07-07 09:00:00,27.0565,0.4
4328,14985.25,2024-07-07 10:00:00,28.6565,0.0
4329,15956.67,2024-07-07 11:00:00,30.456501,0.1
4330,15639.94,2024-07-07 12:00:00,28.706501,0.8
4331,15386.21,2024-07-07 13:00:00,30.1565,0.7
4332,15540.78,2024-07-07 14:00:00,28.4065,0.5
4333,15783.3,2024-07-07 15:00:00,27.6065,5.1
4334,16032.54,2024-07-07 16:00:00,26.3065,0.6
4335,15815.7,2024-07-07 17:00:00,26.956501,0.1
4336,15368.83,2024-07-07 18:00:00,27.6065,0.3
4337,15096.83,2024-07-07 19:00:00,26.8565,0.2
4338,15088.47,2024-07-07 20:00:00,26.0065,0.3
4339,15034.24,2024-07-07 21:00:00,25.9065,0.1
4340,14738.39,2024-07-07 22:00:00,25.3065,0.0
4341,14223.67,2024-07-07 23:00:00,24.456501,0.2
4342,13392.27,2024-07-08 01:00:00,24.7565,0.8
4343,12949.3,2024-07-08 02:00:00,25.3065,1.5
4344,12455.63,2024-07-08 03:00:00,26.0565,4.6
4345,12059.12,2024-07-08 04:00:00,25.706501,9.5
4346,10968.4,2024-07-08 05:00:00,24.706501,9.6
4347,9324.98,2024-07-08 06:00:00,24.7565,9.9
4348,8234.56,2024-07-08 07:00:00,25.206501,7.5
4349,7731.52,2024-07-08 08:00:00,25.5065,15.5
4350,7242.09,2024-07-08 09:00:00,24.1565,10.3
4351,7129.47,2024-07-08 10:00:00,23.5065,4.9
4352,7128.5,2024-07-08 11:00:00,23.8065,1.4
4353,7180.74,2024-07-08 12:00:00,24.8065,1.5
4354,7351.52,2024-07-08 13:00:00,24.956501,1.0
4355,7577.61,2024-07-08 14:00:00,25.5065,1.0
4356,7837.58,2024-07-08 15:00:00,27.6065,2.9
4357,8214.61,2024-07-08 16:00:00,28.4065,0.0
4358,8549.92,2024-07-08 17:00:00,29.4065,0.0
4359,8740.05,2024-07-08 18:00:00,29.2565,0.0
4360,8797.06,2024-07-08 19:00:00,28.5565,0.0
4361,9049.68,2024-07-08 20:00:00,27.8065,0.0
4362,9087.9,2024-07-08 21:00:00,26.206501,0.0
4363,8775.05,2024-07-08 22:00:00,24.956501,0.0
4364,8403.48,2024-07-08 23:00:00,24.5065,0.0
4365,8024.78,2024-07-09 01:00:00,24.6565,0.0
4366,7862.61,2024-07-09 02:00:00,23.1065,0.0
4367,7820.0,2024-07-09 03:00:00,22.956501,0.0
4368,7861.11,2024-07-09 04:00:00,23.956501,0.0
4369,8029.4,2024-07-09 05:00:00,23.5065,0.0
4370,8209.29,2024-07-09 06:00:00,22.5565,0.0
4371,8370.56,2024-07-09 07:00:00,22.8565,0.0
4372,8870.52,2024-07-09 08:00:00,24.0065,0.1
4373,9507.77,2024-07-09 09:00:00,25.1065,0.0
4374,10213.9,2024-07-09 10:00:00,26.9065,0.0
4375,10828.43,2024-07-09 11:00:00,28.5565,0.0
4376,11414.5,2024-07-09 12:00:00,29.9065,0.0
4377,11894.58,2024-07-09 13:00:00,30.5565,0.0
4378,12344.59,2024-07-09 14:00:00,31.4065,0.0
4379,12764.86,2024-07-09 15:00:00,31.8565,0.0
4380,13022.55,2024-07-09 16:00:00,32.1565,0.0
4381,13202.69,2024-07-09 17:00:00,32.2565,0.0
4382,13188.83,2024-07-09 18:00:00,31.956501,0.0
4383,13019.47,2024-07-09 19:00:00,31.8565,0.0
4384,12812.95,2024-07-09 20:00:00,29.8565,0.0
4385,12485.08,2024-07-09 21:00:00,28.1065,0.0
4386,11946.48,2024-07-09 22:00:00,26.6065,0.0
4387,11423.71,2024-07-09 23:00:00,25.8065,0.0
4388,10432.67,2024-07-10 01:00:00,25.1065,0.0
4389,10002.9,2024-07-10 02:00:00,24.8065,0.0
4390,9814.3,2024-07-10 03:00:00,24.5565,0.0
4391,9772.66,2024-07-10 04:00:00,24.3565,0.0
4392,9935.61,2024-07-10 05:00:00,24.0565,0.0
4393,10065.65,2024-07-10 06:00:00,23.8565,0.0
4394,10289.7,2024-07-10 07:00:00,24.0565,0.0
4395,10908.97,2024-07-10 08:00:00,25.8065,0.0
4396,11697.28,2024-07-10 09:00:00,27.456501,0.0
4397,12569.53,2024-07-10 10:00:00,29.0065,0.0
4398,13342.51,2024-07-10 11:00:00,30.0065,0.0
4399,13891.96,2024-07-10 12:00:00,30.8565,0.1
4400,14295.0,2024-07-10 13:00:00,31.6565,0.0
4401,14593.47,2024-07-10 14:00:00,32.5065,0.0
4402,14754.49,2024-07-10 15:00:00,33.1565,0.0
4403,14836.86,2024-07-10 16:00:00,30.8065,0.1
4404,14694.0,2024-07-10 17:00:00,27.5565,0.0
4405,14377.37,2024-07-10 18:00:00,27.5565,0.0
4406,14087.01,2024-07-10 19:00:00,27.706501,0.0
4407,13922.22,2024-07-10 20:00:00,28.6565,0.0
4408,13647.1,2024-07-10 21:00:00,27.1565,0.0
4409,13079.11,2024-07-10 22:00:00,26.206501,0.0
4410,12425.87,2024-07-10 23:00:00,25.4065,0.0
4411,11375.14,2024-07-11 01:00:00,24.4065,0.0
4412,11016.79,2024-07-11 02:00:00,24.0065,0.0
4413,10828.38,2024-07-11 03:00:00,24.1065,0.0
4414,10814.35,2024-07-11 04:00:00,23.5065,0.0
4415,11031.8,2024-07-11 05:00:00,23.3565,0.0
4416,11216.0,2024-07-11 06:00:00,23.2565,0.0
4417,11378.08,2024-07-11 07:00:00,23.8065,0.0
4418,11974.12,2024-07-11 08:00:00,25.8565,0.0
4419,12688.38,2024-07-11 09:00:00,27.6065,0.0
4420,13410.01,2024-07-11 10:00:00,28.6065,0.2
4421,14021.62,2024-07-11 11:00:00,29.4065,0.1
4422,14574.2,2024-07-11 12:00:00,30.1065,0.2
4423,14977.33,2024-07-11 13:00:00,30.5065,0.3
4424,14432.69,2024-07-11 14:00:00,27.3565,4.7
4425,13972.28,2024-07-11 15:00:00,26.456501,3.0
4426,13966.55,2024-07-11 16:00:00,26.0565,0.6
4427,13938.85,2024-07-11 17:00:00,26.5565,1.2
4428,13901.12,2024-07-11 18:00:00,27.3565,0.6
4429,13822.35,2024-07-11 19:00:00,27.456501,0.0
4430,13788.68,2024-07-11 20:00:00,26.4065,1.7
4431,13671.31,2024-07-11 21:00:00,25.8065,0.1
4432,13194.26,2024-07-11 22:00:00,25.4065,0.0
4433,12613.83,2024-07-11 23:00:00,25.3065,0.0
4434,11714.45,2024-07-12 01:00:00,25.3565,0.0
4435,11448.89,2024-07-12 02:00:00,25.206501,0.0
4436,11279.88,2024-07-12 03:00:00,25.0565,0.0
4437,11257.83,2024-07-12 04:00:00,25.1065,0.0
4438,11427.14,2024-07-12 05:00:00,24.9065,0.0
4439,11613.45,2024-07-12 06:00:00,24.9065,2.2
4440,11791.22,2024-07-12 07:00:00,23.3565,8.3
4441,12261.8,2024-07-12 08:00:00,24.7565,0.7
4442,12854.61,2024-07-12 09:00:00,25.1065,0.2
4443,13465.05,2024-07-12 10:00:00,26.6065,0.0
4444,14064.34,2024-07-12 11:00:00,27.456501,0.0
4445,14102.78,2024-07-12 12:00:00,28.8065,0.1
4446,13664.95,2024-07-12 13:00:00,29.7565,0.1
4447,13391.24,2024-07-12 14:00:00,30.1565,0.1
4448,13334.63,2024-07-12 15:00:00,29.8065,1.3
4449,13601.66,2024-07-12 16:00:00,28.0565,4.5
4450,13919.72,2024-07-12 17:00:00,27.6565,0.0
4451,13819.89,2024-07-12 18:00:00,28.0065,0.0
4452,13761.48,2024-07-12 19:00:00,27.3065,0.0
4453,13769.65,2024-07-12 20:00:00,26.706501,0.0
4454,13603.99,2024-07-12 21:00:00,25.7565,0.0
4455,13226.53,2024-07-12 22:00:00,25.3065,0.0
4456,12731.8,2024-07-12 23:00:00,24.9065,0.0
4457,11807.44,2024-07-13 01:00:00,24.2565,0.0
4458,11513.07,2024-07-13 02:00:00,25.0565,0.0
4459,11358.29,2024-07-13 03:00:00,24.8065,0.0
4460,11215.48,2024-07-13 04:00:00,24.0065,0.0
4461,11229.93,2024-07-13 05:00:00,23.9065,0.0
4462,11261.7,2024-07-13 06:00:00,24.2565,0.0
4463,11276.5,2024-07-13 07:00:00,24.1565,0.0
4464,11518.57,2024-07-13 08:00:00,24.3065,4.6
4465,12097.28,2024-07-13 09:00:00,24.3065,2.8
4466,12790.76,2024-07-13 10:00:00,25.3565,0.4
4467,13452.22,2024-07-13 11:00:00,27.706501,0.0
4468,14240.89,2024-07-13 12:00:00,29.0565,0.0
4469,15009.97,2024-07-13 13:00:00,29.6565,0.4
4470,15716.78,2024-07-13 14:00:00,25.8065,7.1
4471,16102.4,2024-07-13 15:00:00,26.1565,0.0
4472,16238.7,2024-07-13 16:00:00,28.4065,0.0
4473,15931.26,2024-07-13 17:00:00,28.956501,0.0
4474,15274.92,2024-07-13 18:00:00,29.1065,0.1
4475,14610.94,2024-07-13 19:00:00,28.0065,0.5
4476,14258.54,2024-07-13 20:00:00,26.206501,0.3
4477,14007.91,2024-07-13 21:00:00,25.6565,0.0
4478,13537.16,2024-07-13 22:00:00,25.4065,0.0
4479,12963.83,2024-07-13 23:00:00,25.1065,0.0
4480,11975.45,2024-07-14 01:00:00,24.9065,0.0
4481,11601.85,2024-07-14 02:00:00,24.8065,0.0
4482,11387.79,2024-07-14 03:00:00,24.706501,0.0
4483,11275.27,2024-07-14 04:00:00,24.1565,0.0
4484,11279.78,2024-07-14 05:00:00,23.9065,0.0
4485,11282.91,2024-07-14 06:00:00,23.9065,0.0
4486,11357.76,2024-07-14 07:00:00,24.0565,0.0
4487,11963.79,2024-07-14 08:00:00,24.0065,2.7
4488,13019.13,2024-07-14 09:00:00,24.456501,0.0
4489,14162.36,2024-07-14 10:00:00,26.0065,0.0
4490,15165.86,2024-07-14 11:00:00,27.2565,0.0
4491,16043.52,2024-07-14 12:00:00,28.6065,0.0
4492,16823.48,2024-07-14 13:00:00,29.3065,0.1
4493,17450.56,2024-07-14 14:00:00,29.8065,0.3
4494,17728.71,2024-07-14 15:00:00,28.4065,3.5
4495,17952.09,2024-07-14 16:00:00,27.206501,0.0
4496,17940.04,2024-07-14 17:00:00,27.3565,0.0
4497,17393.46,2024-07-14 18:00:00,27.8065,0.0
4498,16932.2,2024-07-14 19:00:00,27.5565,0.0
4499,16607.1,2024-07-14 20:00:00,26.1065,0.1
4500,16250.86,2024-07-14 21:00:00,25.1565,0.0
4501,15630.6,2024-07-14 22:00:00,24.8565,0.0
4502,14906.22,2024-07-14 23:00:00,24.956501,0.0
4503,13561.0,2024-07-15 01:00:00,25.1565,0.0
4504,13156.09,2024-07-15 02:00:00,25.1065,0.0
4505,12888.15,2024-07-15 03:00:00,25.206501,0.0
4506,12884.59,2024-07-15 04:00:00,24.956501,0.0
4507,12986.39,2024-07-15 05:00:00,24.5065,0.0
4508,13140.92,2024-07-15 06:00:00,24.456501,0.0
4509,13313.92,2024-07-15 07:00:00,25.1065,0.0
4510,13886.04,2024-07-15 08:00:00,26.206501,0.0
4511,14648.24,2024-07-15 09:00:00,27.456501,0.0
4512,15579.93,2024-07-15 10:00:00,29.206501,0.1
4513,16636.73,2024-07-15 11:00:00,30.3065,0.0
4514,17636.92,2024-07-15 12:00:00,31.1065,0.0
4515,18549.41,2024-07-15 13:00:00,31.706501,0.0
4516,19310.8,2024-07-15 14:00:00,32.1065,0.0
4517,19830.57,2024-07-15 15:00:00,32.3065,0.0
4518,20105.88,2024-07-15 16:00:00,32.6065,0.0
4519,20117.53,2024-07-15 17:00:00,32.1065,0.3
4520,19602.88,2024-07-15 18:00:00,31.0565,0.0
4521,18760.98,2024-07-15 19:00:00,30.3065,0.0
4522,18105.41,2024-07-15 20:00:00,29.0065,0.0
4523,17585.72,2024-07-15 21:00:00,27.5565,0.0
4524,16614.62,2024-07-15 22:00:00,26.6065,0.0
4525,15568.43,2024-07-15 23:00:00,25.8565,0.0
4526,14108.03,2024-07-16 01:00:00,25.3065,0.0
4527,13563.7,2024-07-16 02:00:00,24.956501,0.0
4528,13191.89,2024-07-16 03:00:00,24.706501,0.0
4529,13087.81,2024-07-16 04:00:00,24.5065,0.0
4530,13166.31,2024-07-16 05:00:00,24.206501,0.0
4531,13291.21,2024-07-16 06:00:00,23.6065,0.0
4532,13600.0,2024-07-16 07:00:00,23.9065,0.0
4533,14590.6,2024-07-16 08:00:00,25.8065,0.0
4534,15814.16,2024-07-16 09:00:00,27.706501,0.0
4535,17050.38,2024-07-16 10:00:00,29.2565,0.0
4536,18082.64,2024-07-16 11:00:00,30.456501,0.0
4537,19108.22,2024-07-16 12:00:00,31.3565,0.0
4538,19889.43,2024-07-16 13:00:00,31.9065,0.0
4539,20506.04,2024-07-16 14:00:00,32.5065,0.0
4540,20931.98,2024-07-16 15:00:00,32.1065,0.0
4541,21033.04,2024-07-16 16:00:00,28.9065,0.0
4542,20822.5,2024-07-16 17:00:00,28.5065,0.0
4543,20374.6,2024-07-16 18:00:00,28.6565,0.0
4544,19735.5,2024-07-16 19:00:00,28.7565,0.0
4545,18981.34,2024-07-16 20:00:00,29.7565,0.0
4546,18350.53,2024-07-16 21:00:00,28.6065,0.0
4547,17373.06,2024-07-16 22:00:00,27.7565,0.0
4548,16350.36,2024-07-16 23:00:00,26.956501,0.0
4549,14972.54,2024-07-17 01:00:00,26.0065,0.0
4550,14449.84,2024-07-17 02:00:00,25.5565,0.0
4551,14128.42,2024-07-17 03:00:00,25.1065,0.0
4552,14030.79,2024-07-17 04:00:00,25.1565,0.0
4553,14214.69,2024-07-17 05:00:00,24.6565,0.0
4554,14385.48,2024-07-17 06:00:00,24.6065,0.0
4555,14579.59,2024-07-17 07:00:00,24.9065,0.0
4556,15413.85,2024-07-17 08:00:00,25.4065,0.0
4557,16500.66,2024-07-17 09:00:00,26.3565,0.0
4558,17647.25,2024-07-17 10:00:00,27.706501,0.0
4559,18672.09,2024-07-17 11:00:00,28.9065,0.0
4560,19568.93,2024-07-17 12:00:00,30.3065,0.1
4561,20383.81,2024-07-17 13:00:00,31.3565,0.0
4562,20615.64,2024-07-17 14:00:00,32.1565,0.0
4563,19611.85,2024-07-17 15:00:00,32.4065,0.1
4564,18318.21,2024-07-17 16:00:00,30.7565,0.3
4565,17720.02,2024-07-17 17:00:00,30.3565,0.0
4566,17357.97,2024-07-17 18:00:00,30.206501,0.0
4567,16975.81,2024-07-17 19:00:00,29.7565,0.0
4568,16739.21,2024-07-17 20:00:00,29.5565,0.0
4569,16399.66,2024-07-17 21:00:00,28.1565,0.0
4570,15809.77,2024-07-17 22:00:00,27.456501,0.0
4571,15084.16,2024-07-17 23:00:00,26.9065,0.0
4572,13973.38,2024-07-18 01:00:00,25.956501,0.0
4573,13649.41,2024-07-18 02:00:00,25.6065,0.0
4574,13487.26,2024-07-18 03:00:00,25.3065,0.0
4575,13499.4,2024-07-18 04:00:00,25.0565,0.0
4576,13853.59,2024-07-18 05:00:00,25.2565,0.0
4577,14159.55,2024-07-18 06:00:00,25.3065,0.0
4578,14353.49,2024-07-18 07:00:00,25.5565,0.0
4579,14468.86,2024-07-18 08:00:00,24.456501,2.1
4580,14337.88,2024-07-18 09:00:00,23.1565,7.1
4581,14447.04,2024-07-18 10:00:00,23.6565,5.5
4582,14619.81,2024-07-18 11:00:00,24.1065,6.6
4583,14970.63,2024-07-18 12:00:00,26.0065,1.0
4584,15697.29,2024-07-18 13:00:00,28.1065,0.0
4585,16547.22,2024-07-18 14:00:00,29.0565,0.0
4586,17362.87,2024-07-18 15:00:00,29.956501,0.0
4587,18089.14,2024-07-18 16:00:00,30.3065,0.0
4588,18535.25,2024-07-18 17:00:00,30.3065,0.0
4589,18453.62,2024-07-18 18:00:00,28.456501,0.2
4590,17882.71,2024-07-18 19:00:00,28.3565,0.1
4591,17297.16,2024-07-18 20:00:00,26.706501,0.2
4592,16751.16,2024-07-18 21:00:00,26.456501,0.0
4593,15891.2,2024-07-18 22:00:00,25.956501,0.0
4594,14978.71,2024-07-18 23:00:00,25.3065,0.0
4595,13521.34,2024-07-19 01:00:00,24.6065,0.0
4596,13108.64,2024-07-19 02:00:00,24.3565,0.0
4597,12902.29,2024-07-19 03:00:00,24.956501,0.0
4598,12942.13,2024-07-19 04:00:00,22.5565,1.9
4599,13242.45,2024-07-19 05:00:00,22.9065,0.5
4600,13534.11,2024-07-19 06:00:00,22.9065,0.0
4601,13741.2,2024-07-19 07:00:00,23.2565,0.0
4602,14175.31,2024-07-19 08:00:00,24.206501,0.3
4603,14834.4,2024-07-19 09:00:00,23.956501,2.1
4604,15639.31,2024-07-19 10:00:00,25.9065,0.4
4605,16568.88,2024-07-19 11:00:00,26.8565,0.1
4606,17441.37,2024-07-19 12:00:00,28.6065,0.0
4607,18302.69,2024-07-19 13:00:00,29.8065,0.0
4608,19114.08,2024-07-19 14:00:00,30.3065,0.0
4609,19717.22,2024-07-19 15:00:00,30.956501,0.0
4610,19944.69,2024-07-19 16:00:00,31.0065,0.1
4611,19792.16,2024-07-19 17:00:00,31.3065,0.0
4612,19113.37,2024-07-19 18:00:00,31.206501,0.0
4613,18454.05,2024-07-19 19:00:00,30.706501,0.0
4614,17856.23,2024-07-19 20:00:00,26.6565,0.0
4615,17281.15,2024-07-19 21:00:00,26.0065,0.0
4616,16506.19,2024-07-19 22:00:00,25.456501,0.0
4617,15661.95,2024-07-19 23:00:00,25.3065,0.0
4618,14206.68,2024-07-20 01:00:00,24.6065,0.0
4619,13722.47,2024-07-20 02:00:00,24.5565,0.0
4620,13415.67,2024-07-20 03:00:00,24.2565,0.0
4621,13180.41,2024-07-20 04:00:00,24.0565,0.0
4622,13084.77,2024-07-20 05:00:00,23.9065,0.6
4623,13041.4,2024-07-20 06:00:00,23.7565,0.4
4624,13051.07,2024-07-20 07:00:00,23.8065,0.0
4625,13434.68,2024-07-20 08:00:00,25.0065,0.0
4626,14062.11,2024-07-20 09:00:00,26.0065,0.0
4627,15336.79,2024-07-20 10:00:00,27.3065,0.0
4628,16770.92,2024-07-20 11:00:00,28.7565,0.0
4629,17770.39,2024-07-20 12:00:00,29.3565,0.1
4630,18527.92,2024-07-20 13:00:00,30.0565,0.1
4631,19095.76,2024-07-20 14:00:00,30.6565,0.0
4632,19399.54,2024-07-20 15:00:00,30.706501,0.0
4633,19366.32,2024-07-20 16:00:00,30.5565,0.2
4634,19184.62,2024-07-20 17:00:00,28.956501,1.0
4635,18680.19,2024-07-20 18:00:00,28.956501,0.8
4636,18020.69,2024-07-20 19:00:00,27.6565,0.1
4637,17525.73,2024-07-20 20:00:00,26.5565,0.0
4638,17029.35,2024-07-20 21:00:00,25.6065,0.0
4639,16307.44,2024-07-20 22:00:00,25.3065,0.0
4640,15560.22,2024-07-20 23:00:00,25.3565,0.0
4641,14256.16,2024-07-21 01:00:00,24.4065,0.0
4642,13704.07,2024-07-21 02:00:00,24.3065,0.0
4643,13297.34,2024-07-21 03:00:00,23.956501,0.0
4644,13037.64,2024-07-21 04:00:00,23.6065,0.0
4645,12912.63,2024-07-21 05:00:00,23.8065,0.0
4646,12779.7,2024-07-21 06:00:00,22.9065,0.0
4647,12886.26,2024-07-21 07:00:00,23.3065,0.0
4648,13788.1,2024-07-21 08:00:00,25.0065,0.6
4649,14986.16,2024-07-21 09:00:00,26.2565,0.0
4650,16112.13,2024-07-21 10:00:00,27.8565,0.0
4651,17251.68,2024-07-21 11:00:00,29.0065,0.0
4652,18125.86,2024-07-21 12:00:00,30.1065,0.0
4653,18645.96,2024-07-21 13:00:00,30.6565,0.0
4654,18691.28,2024-07-21 14:00:00,27.4065,8.5
4655,18839.39,2024-07-21 15:00:00,26.2565,2.8
4656,18916.83,2024-07-21 16:00:00,29.1565,0.1
4657,18918.43,2024-07-21 17:00:00,29.956501,0.0
4658,18481.23,2024-07-21 18:00:00,29.956501,0.0
4659,17825.55,2024-07-21 19:00:00,29.5065,0.0
4660,17331.06,2024-07-21 20:00:00,27.5565,0.0
4661,16814.04,2024-07-21 21:00:00,26.206501,0.0
4662,16024.49,2024-07-21 22:00:00,25.5565,0.0
4663,15153.92,2024-07-21 23:00:00,25.2565,0.0
4664,13691.08,2024-07-22 01:00:00,24.3065,0.0
4665,13250.19,2024-07-22 02:00:00,24.1065,0.0
4666,13059.73,2024-07-22 03:00:00,23.6065,0.0
4667,13093.23,2024-07-22 04:00:00,23.6065,0.0
4668,13272.61,2024-07-22 05:00:00,23.456501,0.0
4669,13592.8,2024-07-22 06:00:00,23.3565,0.0
4670,13875.62,2024-07-22 07:00:00,23.456501,0.0
4671,14781.86,2024-07-22 08:00:00,23.9065,1.1
4672,15870.87,2024-07-22 09:00:00,23.9065,0.4
4673,16817.25,2024-07-22 10:00:00,26.0065,0.0
4674,17568.13,2024-07-22 11:00:00,27.6065,0.0
4675,17645.3,2024-07-22 12:00:00,28.3065,1.2
4676,17657.34,2024-07-22 13:00:00,29.8565,0.2
4677,18368.72,2024-07-22 14:00:00,29.8565,2.7
4678,19311.55,2024-07-22 15:00:00,26.6065,4.6
4679,19586.74,2024-07-22 16:00:00,28.3065,0.1
4680,19043.88,2024-07-22 17:00:00,29.2565,0.0
4681,17848.7,2024-07-22 18:00:00,29.1565,0.1
4682,16729.99,2024-07-22 19:00:00,28.706501,0.0
4683,16172.5,2024-07-22 20:00:00,26.0065,0.0
4684,15593.28,2024-07-22 21:00:00,25.3565,0.0
4685,14738.08,2024-07-22 22:00:00,25.1065,0.0
4686,13922.69,2024-07-22 23:00:00,24.8065,0.0
4687,12925.69,2024-07-23 01:00:00,24.3565,0.0
4688,12559.99,2024-07-23 02:00:00,24.3565,0.0
4689,12404.89,2024-07-23 03:00:00,24.3065,0.0
4690,12518.69,2024-07-23 04:00:00,24.3065,0.0
4691,12938.04,2024-07-23 05:00:00,24.0565,0.9
4692,13240.57,2024-07-23 06:00:00,24.2565,0.6
4693,13572.0,2024-07-23 07:00:00,24.0565,0.5
4694,14017.75,2024-07-23 08:00:00,24.6065,3.3
4695,14581.97,2024-07-23 09:00:00,24.0565,8.4
4696,15402.71,2024-07-23 10:00:00,24.4065,0.5
4697,16062.58,2024-07-23 11:00:00,26.706501,0.2
4698,16725.48,2024-07-23 12:00:00,28.1565,0.2
4699,17235.54,2024-07-23 13:00:00,28.5065,0.3
4700,17747.13,2024-07-23 14:00:00,26.6565,0.2
4701,17728.99,2024-07-23 15:00:00,28.5065,0.1
4702,17087.59,2024-07-23 16:00:00,28.7565,0.0
4703,16418.99,2024-07-23 17:00:00,26.956501,2.0
4704,15823.06,2024-07-23 18:00:00,27.3565,0.0
4705,15380.75,2024-07-23 19:00:00,26.8565,0.1
4706,15149.21,2024-07-23 20:00:00,24.456501,8.6
4707,14969.0,2024-07-23 21:00:00,24.1065,4.5
4708,14366.54,2024-07-23 22:00:00,24.0565,0.5
4709,13744.02,2024-07-23 23:00:00,24.0065,0.1
4710,12954.31,2024-07-24 01:00:00,23.6065,0.0
4711,12657.84,2024-07-24 02:00:00,23.5565,0.0
4712,12535.85,2024-07-24 03:00:00,23.4065,0.0
4713,12520.84,2024-07-24 04:00:00,23.2565,0.4
4714,12888.13,2024-07-24 05:00:00,23.2565,0.2
4715,13268.75,2024-07-24 06:00:00,23.2565,0.3
4716,13258.93,2024-07-24 07:00:00,23.1565,5.8
4717,13678.14,2024-07-24 08:00:00,24.0565,0.5
4718,14281.14,2024-07-24 09:00:00,24.5065,0.1
4719,14847.98,2024-07-24 10:00:00,25.3565,2.2
4720,15529.0,2024-07-24 11:00:00,26.5065,0.2
4721,16270.1,2024-07-24 12:00:00,28.2565,0.1
4722,16708.81,2024-07-24 13:00:00,29.1065,0.1
4723,17197.81,2024-07-24 14:00:00,29.3065,0.1
4724,17642.16,2024-07-24 15:00:00,29.1565,0.0
4725,17760.18,2024-07-24 16:00:00,29.5065,0.0
4726,17627.69,2024-07-24 17:00:00,27.0565,5.6
